"","id.p","id.p.h","hor","top","bottom","thick","tb","CEC","phw","phkcl","resist","OC","clay","silt20","sand.mf","p_permeabilidad","p_escurrimiento","p_anegamiento","p_drenaje","dren","dem","river","wdist","maxc","mrvbf","slope","twi","vdchn","water","env","lstm","lstsd","evim","evisd","M1.B2","M1.B3","M1.B4","M1.B5","M1.B7","M2.B2","M2.B3","M2.B4","M2.B5","M2.B7","M3.B2","M3.B3","M3.B4","M3.B5","M3.B7","M.all.B2","M.all.B3","M.all.B4","M.all.B5","M.all.B7","S1.B2","S1.B3","S1.B4","S1.B5","S1.B7","S2.B2","S2.B3","S2.B4","S2.B5","S2.B7","S3.B2","S3.B3","S3.B4","S3.B5","S3.B7","S.all.B2","S.all.B3","S.all.B4","S.all.B5","S.all.B7","X","Y","XX1","XX2","XX3","XD1","XD2","XD3"
"2220",797,"797_B1","AB.BA",27,40,13,35.5,38.5,6.9,4.8,1597,0.76,56.5,20.6,3.7,"3","3","clase 5",NA,"3.3",50.9619560241699,21754.169921875,424.276031494141,21.093635559082,0.000947542954236269,0.260934740304947,12.443452835083,2.66833877563477,0,1,297.551286396227,7.87726515208827,3556.71527777778,1592.38694766493,0.416201587301587,0.0294293650793651,0.0700563492063492,0.389069841269841,0.130519047619048,0.214158156028369,0.0493290780141844,0.0827581560283688,0.275694326241135,0.190017142857143,0.268954545454545,0.0501504132231405,0.0868851239669422,0.315615702479339,0.20627,0.286704836193448,0.0457541341653666,0.0830294851794072,0.326304056162247,0.186003286384977,0.0712137200085792,0.00962901504795017,0.0121352807699319,0.033631131458436,0.035055552973612,0.0252614108757334,0.00700351482172745,0.00864713128341556,0.0234723416965879,0.0286490597554533,0.0368830832948295,0.00956010045246163,0.0108126365976499,0.0237579004693332,0.0416578068787782,0.0859349379164242,0.0129199416809141,0.0135423855871407,0.0513247983047361,0.0513618584790711,5495105.93968108,6273735.60764278,5724.4,2526.42222222222,3441.94666666667,1210.63037354377,585.711981712802,1014.07888639646
"2221",797,"797_B21","B",40,76,36,28,28.7,7.4,5,1937,0.34,40.3,29.5,3.9,"3","3","clase 5",NA,"3.3",50.9619560241699,21754.169921875,424.276031494141,21.093635559082,0.000947542954236269,0.260934740304947,12.443452835083,2.66833877563477,0,1,297.551286396227,7.87726515208827,3556.71527777778,1592.38694766493,0.416201587301587,0.0294293650793651,0.0700563492063492,0.389069841269841,0.130519047619048,0.214158156028369,0.0493290780141844,0.0827581560283688,0.275694326241135,0.190017142857143,0.268954545454545,0.0501504132231405,0.0868851239669422,0.315615702479339,0.20627,0.286704836193448,0.0457541341653666,0.0830294851794072,0.326304056162247,0.186003286384977,0.0712137200085792,0.00962901504795017,0.0121352807699319,0.033631131458436,0.035055552973612,0.0252614108757334,0.00700351482172745,0.00864713128341556,0.0234723416965879,0.0286490597554533,0.0368830832948295,0.00956010045246163,0.0108126365976499,0.0237579004693332,0.0416578068787782,0.0859349379164242,0.0129199416809141,0.0135423855871407,0.0513247983047361,0.0513618584790711,5495105.93968108,6273735.60764278,5724.4,2526.42222222222,3441.94666666667,1210.63037354377,585.711981712802,1014.07888639646
"2222",797,"797_B22","B",76,131,55,33.4,34.2,7.4,5.5,1309,0.21,38.5,32.3,4.4,"3","3","clase 5",NA,"3.3",50.9619560241699,21754.169921875,424.276031494141,21.093635559082,0.000947542954236269,0.260934740304947,12.443452835083,2.66833877563477,0,1,297.551286396227,7.87726515208827,3556.71527777778,1592.38694766493,0.416201587301587,0.0294293650793651,0.0700563492063492,0.389069841269841,0.130519047619048,0.214158156028369,0.0493290780141844,0.0827581560283688,0.275694326241135,0.190017142857143,0.268954545454545,0.0501504132231405,0.0868851239669422,0.315615702479339,0.20627,0.286704836193448,0.0457541341653666,0.0830294851794072,0.326304056162247,0.186003286384977,0.0712137200085792,0.00962901504795017,0.0121352807699319,0.033631131458436,0.035055552973612,0.0252614108757334,0.00700351482172745,0.00864713128341556,0.0234723416965879,0.0286490597554533,0.0368830832948295,0.00956010045246163,0.0108126365976499,0.0237579004693332,0.0416578068787782,0.0859349379164242,0.0129199416809141,0.0135423855871407,0.0513247983047361,0.0513618584790711,5495105.93968108,6273735.60764278,5724.4,2526.42222222222,3441.94666666667,1210.63037354377,585.711981712802,1014.07888639646
"2223",797,"797_B3","BC",131,198,67,NA,27.6,8.3,6.8,1866,0.08,26.2,35.6,4.4,"3","3","clase 5",NA,"3.3",50.9619560241699,21754.169921875,424.276031494141,21.093635559082,0.000947542954236269,0.260934740304947,12.443452835083,2.66833877563477,0,1,297.551286396227,7.87726515208827,3556.71527777778,1592.38694766493,0.416201587301587,0.0294293650793651,0.0700563492063492,0.389069841269841,0.130519047619048,0.214158156028369,0.0493290780141844,0.0827581560283688,0.275694326241135,0.190017142857143,0.268954545454545,0.0501504132231405,0.0868851239669422,0.315615702479339,0.20627,0.286704836193448,0.0457541341653666,0.0830294851794072,0.326304056162247,0.186003286384977,0.0712137200085792,0.00962901504795017,0.0121352807699319,0.033631131458436,0.035055552973612,0.0252614108757334,0.00700351482172745,0.00864713128341556,0.0234723416965879,0.0286490597554533,0.0368830832948295,0.00956010045246163,0.0108126365976499,0.0237579004693332,0.0416578068787782,0.0859349379164242,0.0129199416809141,0.0135423855871407,0.0513247983047361,0.0513618584790711,5495105.93968108,6273735.60764278,5724.4,2526.42222222222,3441.94666666667,1210.63037354377,585.711981712802,1014.07888639646
"2224",797,"797_C 198","C",198,218,20,20.9,25.1,6.3,4.8,4755,1.7,31.7,35.7,3.7,"3","3","clase 5",NA,"3.3",50.9619560241699,21754.169921875,424.276031494141,21.093635559082,0.000947542954236269,0.260934740304947,12.443452835083,2.66833877563477,0,1,297.551286396227,7.87726515208827,3556.71527777778,1592.38694766493,0.416201587301587,0.0294293650793651,0.0700563492063492,0.389069841269841,0.130519047619048,0.214158156028369,0.0493290780141844,0.0827581560283688,0.275694326241135,0.190017142857143,0.268954545454545,0.0501504132231405,0.0868851239669422,0.315615702479339,0.20627,0.286704836193448,0.0457541341653666,0.0830294851794072,0.326304056162247,0.186003286384977,0.0712137200085792,0.00962901504795017,0.0121352807699319,0.033631131458436,0.035055552973612,0.0252614108757334,0.00700351482172745,0.00864713128341556,0.0234723416965879,0.0286490597554533,0.0368830832948295,0.00956010045246163,0.0108126365976499,0.0237579004693332,0.0416578068787782,0.0859349379164242,0.0129199416809141,0.0135423855871407,0.0513247983047361,0.0513618584790711,5495105.93968108,6273735.60764278,5724.4,2526.42222222222,3441.94666666667,1210.63037354377,585.711981712802,1014.07888639646
"2225",798,"798_A12","A",12,31,19,18.2,22.5,5.9,4.8,4140,2.05,30.3,36.5,5.5,"2","2","clase 5",NA,"2.2",72.8616790771484,58260.14453125,247.393310546875,-6.55511903762817,4.76611328125,0.0825739949941635,14.591139793396,2.28335571289062,0,1,297.030825409566,7.70636019758394,3479.18055555556,2106.98436824075,0.428506015037594,0.0266674242424242,0.0684736842105263,0.396187218045113,0.113203007518797,0.219990410958904,0.043777397260274,0.0773205479452055,0.275269863013699,0.17063698630137,0.257937692307692,0.0517519379844961,0.0863630769230769,0.312024615384615,0.220940310077519,0.287510898379971,0.0433175775480059,0.0803064801178203,0.324905449189985,0.177295722713864,0.0670377909696514,0.00879277545403365,0.0122336588269193,0.0327477582243006,0.0275603578391072,0.0294438292317753,0.00876362207079451,0.011091176473204,0.028059860569032,0.0319130413590748,0.0456431749661421,0.0131126614669229,0.0139889886844132,0.0290727344002906,0.0571630446608917,0.0901994924355032,0.0139616476382243,0.0149883431346677,0.0551087448670627,0.0573575769714452,5464416.2745923,6249793.54502149,5774.92738095238,2475.23333333333,3279.72,1647.51869209663,1079.06713176465,2062.85058914419
"2226",798,"798_Ap","A",0,12,12,21.3,24.4,5.8,5.1,1392,3.11,29,36,5.9,"2","2","clase 5",NA,"2.2",72.8616790771484,58260.14453125,247.393310546875,-6.55511903762817,4.76611328125,0.0825739949941635,14.591139793396,2.28335571289062,0,1,297.030825409566,7.70636019758394,3479.18055555556,2106.98436824075,0.428506015037594,0.0266674242424242,0.0684736842105263,0.396187218045113,0.113203007518797,0.219990410958904,0.043777397260274,0.0773205479452055,0.275269863013699,0.17063698630137,0.257937692307692,0.0517519379844961,0.0863630769230769,0.312024615384615,0.220940310077519,0.287510898379971,0.0433175775480059,0.0803064801178203,0.324905449189985,0.177295722713864,0.0670377909696514,0.00879277545403365,0.0122336588269193,0.0327477582243006,0.0275603578391072,0.0294438292317753,0.00876362207079451,0.011091176473204,0.028059860569032,0.0319130413590748,0.0456431749661421,0.0131126614669229,0.0139889886844132,0.0290727344002906,0.0571630446608917,0.0901994924355032,0.0139616476382243,0.0149883431346677,0.0551087448670627,0.0573575769714452,5464416.2745923,6249793.54502149,5774.92738095238,2475.23333333333,3279.72,1647.51869209663,1079.06713176465,2062.85058914419
"2227",798,"798_A3","AB.BA",31,42,11,15.2,17.5,6.2,4.9,3950,0.82,30.3,38.9,5.4,"2","2","clase 5",NA,"2.2",72.8616790771484,58260.14453125,247.393310546875,-6.55511903762817,4.76611328125,0.0825739949941635,14.591139793396,2.28335571289062,0,1,297.030825409566,7.70636019758394,3479.18055555556,2106.98436824075,0.428506015037594,0.0266674242424242,0.0684736842105263,0.396187218045113,0.113203007518797,0.219990410958904,0.043777397260274,0.0773205479452055,0.275269863013699,0.17063698630137,0.257937692307692,0.0517519379844961,0.0863630769230769,0.312024615384615,0.220940310077519,0.287510898379971,0.0433175775480059,0.0803064801178203,0.324905449189985,0.177295722713864,0.0670377909696514,0.00879277545403365,0.0122336588269193,0.0327477582243006,0.0275603578391072,0.0294438292317753,0.00876362207079451,0.011091176473204,0.028059860569032,0.0319130413590748,0.0456431749661421,0.0131126614669229,0.0139889886844132,0.0290727344002906,0.0571630446608917,0.0901994924355032,0.0139616476382243,0.0149883431346677,0.0551087448670627,0.0573575769714452,5464416.2745923,6249793.54502149,5774.92738095238,2475.23333333333,3279.72,1647.51869209663,1079.06713176465,2062.85058914419
"2228",798,"798_B1","AB.BA",42,58,16,19.1,21.9,6.4,5,2653,0.75,37.5,33.5,5.4,"2","2","clase 5",NA,"2.2",72.8616790771484,58260.14453125,247.393310546875,-6.55511903762817,4.76611328125,0.0825739949941635,14.591139793396,2.28335571289062,0,1,297.030825409566,7.70636019758394,3479.18055555556,2106.98436824075,0.428506015037594,0.0266674242424242,0.0684736842105263,0.396187218045113,0.113203007518797,0.219990410958904,0.043777397260274,0.0773205479452055,0.275269863013699,0.17063698630137,0.257937692307692,0.0517519379844961,0.0863630769230769,0.312024615384615,0.220940310077519,0.287510898379971,0.0433175775480059,0.0803064801178203,0.324905449189985,0.177295722713864,0.0670377909696514,0.00879277545403365,0.0122336588269193,0.0327477582243006,0.0275603578391072,0.0294438292317753,0.00876362207079451,0.011091176473204,0.028059860569032,0.0319130413590748,0.0456431749661421,0.0131126614669229,0.0139889886844132,0.0290727344002906,0.0571630446608917,0.0901994924355032,0.0139616476382243,0.0149883431346677,0.0551087448670627,0.0573575769714452,5464416.2745923,6249793.54502149,5774.92738095238,2475.23333333333,3279.72,1647.51869209663,1079.06713176465,2062.85058914419
"2229",798,"798_B22","B",93,115,22,25.6,27.4,6.8,5.1,1805,0.24,33.9,30.6,7.8,"2","2","clase 5",NA,"2.2",72.8616790771484,58260.14453125,247.393310546875,-6.55511903762817,4.76611328125,0.0825739949941635,14.591139793396,2.28335571289062,0,1,297.030825409566,7.70636019758394,3479.18055555556,2106.98436824075,0.428506015037594,0.0266674242424242,0.0684736842105263,0.396187218045113,0.113203007518797,0.219990410958904,0.043777397260274,0.0773205479452055,0.275269863013699,0.17063698630137,0.257937692307692,0.0517519379844961,0.0863630769230769,0.312024615384615,0.220940310077519,0.287510898379971,0.0433175775480059,0.0803064801178203,0.324905449189985,0.177295722713864,0.0670377909696514,0.00879277545403365,0.0122336588269193,0.0327477582243006,0.0275603578391072,0.0294438292317753,0.00876362207079451,0.011091176473204,0.028059860569032,0.0319130413590748,0.0456431749661421,0.0131126614669229,0.0139889886844132,0.0290727344002906,0.0571630446608917,0.0901994924355032,0.0139616476382243,0.0149883431346677,0.0551087448670627,0.0573575769714452,5464416.2745923,6249793.54502149,5774.92738095238,2475.23333333333,3279.72,1647.51869209663,1079.06713176465,2062.85058914419
"2230",798,"798_B21","B",58,93,35,24.6,27.1,6.6,5,1750,0.52,44,28.3,6.9,"2","2","clase 5",NA,"2.2",72.8616790771484,58260.14453125,247.393310546875,-6.55511903762817,4.76611328125,0.0825739949941635,14.591139793396,2.28335571289062,0,1,297.030825409566,7.70636019758394,3479.18055555556,2106.98436824075,0.428506015037594,0.0266674242424242,0.0684736842105263,0.396187218045113,0.113203007518797,0.219990410958904,0.043777397260274,0.0773205479452055,0.275269863013699,0.17063698630137,0.257937692307692,0.0517519379844961,0.0863630769230769,0.312024615384615,0.220940310077519,0.287510898379971,0.0433175775480059,0.0803064801178203,0.324905449189985,0.177295722713864,0.0670377909696514,0.00879277545403365,0.0122336588269193,0.0327477582243006,0.0275603578391072,0.0294438292317753,0.00876362207079451,0.011091176473204,0.028059860569032,0.0319130413590748,0.0456431749661421,0.0131126614669229,0.0139889886844132,0.0290727344002906,0.0571630446608917,0.0901994924355032,0.0139616476382243,0.0149883431346677,0.0551087448670627,0.0573575769714452,5464416.2745923,6249793.54502149,5774.92738095238,2475.23333333333,3279.72,1647.51869209663,1079.06713176465,2062.85058914419
"2231",798,"798_B32","BC",150,200,50,23.9,23.4,7,5.2,1995,0.12,26.7,29.6,9.5,"2","2","clase 5",NA,"2.2",72.8616790771484,58260.14453125,247.393310546875,-6.55511903762817,4.76611328125,0.0825739949941635,14.591139793396,2.28335571289062,0,1,297.030825409566,7.70636019758394,3479.18055555556,2106.98436824075,0.428506015037594,0.0266674242424242,0.0684736842105263,0.396187218045113,0.113203007518797,0.219990410958904,0.043777397260274,0.0773205479452055,0.275269863013699,0.17063698630137,0.257937692307692,0.0517519379844961,0.0863630769230769,0.312024615384615,0.220940310077519,0.287510898379971,0.0433175775480059,0.0803064801178203,0.324905449189985,0.177295722713864,0.0670377909696514,0.00879277545403365,0.0122336588269193,0.0327477582243006,0.0275603578391072,0.0294438292317753,0.00876362207079451,0.011091176473204,0.028059860569032,0.0319130413590748,0.0456431749661421,0.0131126614669229,0.0139889886844132,0.0290727344002906,0.0571630446608917,0.0901994924355032,0.0139616476382243,0.0149883431346677,0.0551087448670627,0.0573575769714452,5464416.2745923,6249793.54502149,5774.92738095238,2475.23333333333,3279.72,1647.51869209663,1079.06713176465,2062.85058914419
"2232",798,"798_B31","BC",115,150,35,26.6,26.5,7,5.2,1805,0.12,28.4,32.2,8.5,"2","2","clase 5",NA,"2.2",72.8616790771484,58260.14453125,247.393310546875,-6.55511903762817,4.76611328125,0.0825739949941635,14.591139793396,2.28335571289062,0,1,297.030825409566,7.70636019758394,3479.18055555556,2106.98436824075,0.428506015037594,0.0266674242424242,0.0684736842105263,0.396187218045113,0.113203007518797,0.219990410958904,0.043777397260274,0.0773205479452055,0.275269863013699,0.17063698630137,0.257937692307692,0.0517519379844961,0.0863630769230769,0.312024615384615,0.220940310077519,0.287510898379971,0.0433175775480059,0.0803064801178203,0.324905449189985,0.177295722713864,0.0670377909696514,0.00879277545403365,0.0122336588269193,0.0327477582243006,0.0275603578391072,0.0294438292317753,0.00876362207079451,0.011091176473204,0.028059860569032,0.0319130413590748,0.0456431749661421,0.0131126614669229,0.0139889886844132,0.0290727344002906,0.0571630446608917,0.0901994924355032,0.0139616476382243,0.0149883431346677,0.0551087448670627,0.0573575769714452,5464416.2745923,6249793.54502149,5774.92738095238,2475.23333333333,3279.72,1647.51869209663,1079.06713176465,2062.85058914419
"2233",798,"798_C","C",200,220,20,23.7,23.5,7.3,5.3,2032,0.11,24.9,32.3,8.6,"2","2","clase 5",NA,"2.2",72.8616790771484,58260.14453125,247.393310546875,-6.55511903762817,4.76611328125,0.0825739949941635,14.591139793396,2.28335571289062,0,1,297.030825409566,7.70636019758394,3479.18055555556,2106.98436824075,0.428506015037594,0.0266674242424242,0.0684736842105263,0.396187218045113,0.113203007518797,0.219990410958904,0.043777397260274,0.0773205479452055,0.275269863013699,0.17063698630137,0.257937692307692,0.0517519379844961,0.0863630769230769,0.312024615384615,0.220940310077519,0.287510898379971,0.0433175775480059,0.0803064801178203,0.324905449189985,0.177295722713864,0.0670377909696514,0.00879277545403365,0.0122336588269193,0.0327477582243006,0.0275603578391072,0.0294438292317753,0.00876362207079451,0.011091176473204,0.028059860569032,0.0319130413590748,0.0456431749661421,0.0131126614669229,0.0139889886844132,0.0290727344002906,0.0571630446608917,0.0901994924355032,0.0139616476382243,0.0149883431346677,0.0551087448670627,0.0573575769714452,5464416.2745923,6249793.54502149,5774.92738095238,2475.23333333333,3279.72,1647.51869209663,1079.06713176465,2062.85058914419
"2234",799,"799_A1","A",0,20,20,15.7,18.9,6.7,5.5,4703,1.55,25.2,25.3,11.3,"2","3","clase 5",NA,"2.3",66.1150436401367,65451.15234375,1194.77209472656,-5.90414094924927,2.72658324241638,0.185297563672066,10.4264450073242,5.56622314453125,0,1,297.077159588154,7.76073589449027,3529.08333333333,1905.11964090286,0.438314285714286,0.0250992481203008,0.0675248120300752,0.400645864661654,0.109066917293233,0.25006275862069,0.0434868055555556,0.0824986206896552,0.29970275862069,0.151255172413793,0.258027131782946,0.0585922480620155,0.0955713178294574,0.327574418604651,0.2388984375,0.302691592920354,0.0451637573964497,0.0853802359882006,0.3401401179941,0.176381213017751,0.0781847967694964,0.0103151513762641,0.0133564670864934,0.039790577747331,0.0368606358192677,0.0286050110820435,0.0088319924379194,0.00950053350992354,0.0237043126198928,0.023959879460356,0.0343858727167177,0.00952100155907899,0.0105750753085265,0.0242817874106222,0.040460362608623,0.0881253433074566,0.0160785314446504,0.0167013684843485,0.0483699646907152,0.0617194571806538,5465434.59046759,6240057.12352506,6562.08214285714,2845.21111111111,2784.65333333333,1438.3284743754,1159.780386612,1516.86772912486
