"","mukey","musym","comppct_r","hzname","hzdept_r","hzdepb_r","claytotal_r","om_r","cec7_r"
"37051",2228252,4220,85,"C1",30,66,4,0.25,4.5
"37052",2228252,4220,85,"C2",66,84,8,0.25,8
"37053",2228252,4220,85,"C3",84,102,2.5,0.25,3
"37054",2228252,4220,85,"2C4",102,203,1,0.25,2.5
"37055",2228252,4220,8,"A",0,23,5,0.75,5.5
"37056",2228252,4220,8,"C1",23,53,4,0.25,4.5
"37057",2228252,4220,8,"C2",53,108,4,0.25,4.5
"37058",2228252,4220,8,"2C3",108,138,3,0.25,4.5
"37059",2228252,4220,8,"2C4",138,203,1,0.25,2.5
"37060",2228252,4220,7,"Ap",0,13,15,3,12.5
"37061",2228252,4220,7,"A",13,20,10,2,9
"37062",2228252,4220,7,"C",20,40,5,0.25,7.5
"37063",2228252,4220,7,"2Cg",40,203,1,0.25,2.5
"37064",1700103,4222,85,"Ap1",0,15,20,2,18.5
"37065",1700103,4222,85,"A2",15,24,20,2,18.5
"37066",1700103,4222,85,"C1",24,41,13,0.25,12.5
"37067",1700103,4222,85,"C2",41,69,4,0.25,5.5
"37068",1700103,4222,85,"2C3",69,203,1,0.25,2.5
"37069",1700103,4222,10,"Ap",0,13,15,3,12.5
"37070",1700103,4222,10,"A",13,20,10,2,9
"37071",1700103,4222,10,"C",20,40,5,0.25,7.5
"37072",1700103,4222,10,"2Cg",40,203,1,0.25,2.5
"37073",1700103,4222,5,"Ap",0,23,5,0.75,5.5
"37074",1700103,4222,5,"C1",23,53,4,0.25,4.5
"37075",1700103,4222,5,"C2",53,108,4,0.25,4.5
"37076",1700103,4222,5,"2C3",108,138,2,0.25,4.5
"37077",1700103,4222,5,"2C4",138,203,1,0.25,2.5
"37078",2216083,4222,85,"Ap1",0,15,20,2,18.5
"37079",2216083,4222,85,"A2",15,24,20,2,18.5
"37080",2216083,4222,85,"C1",24,41,13,0.25,12.5
"37081",2216083,4222,85,"C2",41,69,4,0.25,5.5
"37082",2216083,4222,85,"2C3",69,203,1,0.25,2.5
"37083",2216083,4222,10,"Ap",0,13,15,3,12.5
"37084",2216083,4222,10,"A",13,20,10,2,9
"37085",2216083,4222,10,"C",20,40,5,0.25,7.5
"37086",2216083,4222,10,"2Cg",40,203,1,0.25,2.5
"37087",2216083,4222,5,"Ap",0,23,5,0.75,5.5
"37088",2216083,4222,5,"C1",23,53,4,0.25,4.5
"37089",2216083,4222,5,"C2",53,108,4,0.25,4.5
"37090",2216083,4222,5,"2C3",108,138,2,0.25,4.5
"37091",2216083,4222,5,"2C4",138,203,1,0.25,2.5
"37092",1699981,4225,98,"A",0,18,6.5,0.75,6
"37093",1699981,4225,98,"C",18,152,5,0.25,5.5
"37094",1699981,4225,2,"A",0,25,10,6,12.5
"37095",1699981,4225,2,"C",25,152,4.5,0.75,2.5
"37096",1700105,4225,90,"A1",0,10,5,1.25,12.5
"37097",1700105,4225,90,"A2",10,20,5,1.5,12.5
"37098",1700105,4225,90,"C1",20,50,4,1,4.5
"37099",1700105,4225,90,"C2",50,80,4,1,4.5
"37100",1700105,4225,90,"Cg",80,200,2.5,0.25,3
"37101",1700105,4225,5,"A",0,20,5,0.75,5.5
"37102",1700105,4225,5,"A",0,26,6.5,2.25,9
"37103",1700105,4225,5,"C1",20,84,4,0.25,4.5
"37104",1700105,4225,5,"C1",26,31,5.5,0.25,4.5
"37105",1700105,4225,5,"C2",31,61,5.5,0.25,4.5
"37106",1700105,4225,5,"C3",61,152,5.5,0.25,4.5
"37107",1700105,4225,5,"C2",84,112,4,0.25,4.5
"37108",1700105,4225,5,"2C3",112,203,1,0.25,2.5
"37109",2228201,4225,90,"A1",0,10,5,1.25,12.5
"37110",2228201,4225,90,"A2",10,20,5,1.5,12.5
"37111",2228201,4225,90,"C1",20,50,4,1,4.5
"37112",2228201,4225,90,"C2",50,80,4,1,4.5
"37113",2228201,4225,90,"Cg",80,200,2.5,0.25,3
"37114",2228201,4225,5,"A",0,20,5,0.75,5.5
"37115",2228201,4225,5,"A",0,26,6.5,2.25,9
"37116",2228201,4225,5,"C1",20,84,4,0.25,4.5
"37117",2228201,4225,5,"C1",26,31,5.5,0.25,4.5
"37118",2228201,4225,5,"C2",31,61,5.5,0.25,4.5
"37119",2228201,4225,5,"C3",61,152,5.5,0.25,4.5
"37120",2228201,4225,5,"C2",84,112,4,0.25,4.5
"37121",2228201,4225,5,"2C3",112,203,1,0.25,2.5
"37122",2228899,4225,90,"A1",0,10,5,1.25,12.5
"37123",2228899,4225,90,"A2",10,20,5,1.5,12.5
"37124",2228899,4225,90,"C1",20,50,4,1,4.5
"37125",2228899,4225,90,"C2",50,80,4,1,4.5
"37126",2228899,4225,90,"Cg",80,200,2.5,0.25,3
"37127",2228899,4225,5,"A",0,20,5,0.75,5.5
"37128",2228899,4225,5,"A",0,26,6.5,2.25,9
"37129",2228899,4225,5,"C1",20,84,4,0.25,4.5
"37130",2228899,4225,5,"C1",26,31,5.5,0.25,4.5
"37131",2228899,4225,5,"C2",31,61,5.5,0.25,4.5
"37132",2228899,4225,5,"C3",61,152,5.5,0.25,4.5
"37133",2228899,4225,5,"C2",84,112,4,0.25,4.5
"37134",2228899,4225,5,"2C3",112,203,1,0.25,2.5
"37135",1700106,4227,65,"A1",0,15,20,2,18.5
"37136",1700106,4227,65,"A2",15,23,13,1,12.5
"37137",1700106,4227,65,"C1",23,69,4,0.25,5.5
"37138",1700106,4227,65,"C2",69,97,1.5,0.25,3
"37139",1700106,4227,65,"2C3",97,203,1,0.25,2.5
"37140",1700106,4227,30,"A",0,20,5,0.75,5.5
"37141",1700106,4227,30,"C1",20,84,4,0.25,4.5
"37142",1700106,4227,30,"C2",84,112,4,0.25,4.5
"37143",1700106,4227,30,"2C3",112,203,1,0.25,2.5
"37144",1700106,4227,5,"Ap",0,13,15,3,12.5
"37145",1700106,4227,5,"A",13,20,10,2,9
"37146",1700106,4227,5,"C",20,40,5,0.25,7.5
"37147",1700106,4227,5,"2Cg",40,203,1,0.25,2.5
"37148",1700109,4232,95,"A",0,23,5,0.75,5.5
"37149",1700109,4232,95,"C1",23,53,4,0.25,4.5
"37150",1700109,4232,95,"C2",53,108,4,0.25,4.5
"37151",1700109,4232,95,"2C3",108,138,3,0.25,4.5
"37152",1700109,4232,95,"2C4",138,203,1,0.25,2.5
"37153",1700109,4232,5,"Ap",0,20,13,1.5,12.5
"37154",1700109,4232,5,"C1",20,40,13,0.25,12.5
"37155",1700109,4232,5,"C2",40,75,4,0.25,5.5
"37156",1700109,4232,5,"C3",75,97,2.5,0.25,3
"37157",1700109,4232,5,"2C4",97,203,1,0.25,2.5
"37158",2216084,4232,95,"A",0,23,5,0.75,5.5
"37159",2216084,4232,95,"C1",23,53,4,0.25,4.5
"37160",2216084,4232,95,"C2",53,108,4,0.25,4.5
"37161",2216084,4232,95,"2C3",108,138,3,0.25,4.5
"37162",2216084,4232,95,"2C4",138,203,1,0.25,2.5
"37163",2216084,4232,5,"Ap",0,20,13,1.5,12.5
"37164",2216084,4232,5,"C1",20,40,13,0.25,12.5
"37165",2216084,4232,5,"C2",40,75,4,0.25,5.5
"37166",2216084,4232,5,"C3",75,97,2.5,0.25,3
"37167",2216084,4232,5,"2C4",97,203,1,0.25,2.5
"37168",2228202,4232,95,"A",0,23,5,0.75,5.5
"37169",2228202,4232,95,"C1",23,53,4,0.25,4.5
"37170",2228202,4232,95,"C2",53,108,4,0.25,4.5
"37171",2228202,4232,95,"2C3",108,138,3,0.25,4.5
"37172",2228202,4232,95,"2C4",138,203,1,0.25,2.5
"37173",2228202,4232,5,"Ap",0,20,13,1.5,12.5
"37174",2228202,4232,5,"C1",20,40,13,0.25,12.5
"37175",2228202,4232,5,"C2",40,75,4,0.25,5.5
"37176",2228202,4232,5,"C3",75,97,2.5,0.25,3
"37177",2228202,4232,5,"2C4",97,203,1,0.25,2.5
"37178",2228253,4232,95,"A",0,23,5,0.75,5.5
"37179",2228253,4232,95,"C1",23,53,4,0.25,4.5
"37180",2228253,4232,95,"C2",53,108,4,0.25,4.5
"37181",2228253,4232,95,"2C3",108,138,3,0.25,4.5
"37182",2228253,4232,95,"2C4",138,203,1,0.25,2.5
"37183",2228253,4232,5,"Ap",0,20,13,1.5,12.5
"37184",2228253,4232,5,"C1",20,40,13,0.25,12.5
"37185",2228253,4232,5,"C2",40,75,4,0.25,5.5
"37186",2228253,4232,5,"C3",75,97,2.5,0.25,3
"37187",2228253,4232,5,"2C4",97,203,1,0.25,2.5
"37188",99734,4240,98,"A",0,36,11.5,1.5,15
"37189",99734,4240,98,"AC",36,66,11.5,0.75,10
"37190",99734,4240,98,"2C",66,152,7.5,0.25,5
"37191",99734,4240,2,"A",0,13,15,6.5,20
"37192",99734,4240,2,"C",13,152,5.5,0.25,4.5
"37193",99733,4243,98,"A",0,36,11.5,3,15
"37194",99733,4243,98,"AC",36,66,11.5,0.75,10
"37195",99733,4243,98,"2C",66,152,7.5,0.25,5
"37196",99733,4243,2,"A",0,13,15,6.5,20
"37197",99733,4243,2,"C",13,152,5.5,0.25,4.5
"37198",1699626,4247,93,"A",0,25,11.5,1.5,15
"37199",1699626,4247,93,"C",25,71,11.5,0.75,10
"37200",1699626,4247,93,"2C",71,152,7.5,0.25,5
"37201",1699626,4247,2,"A",0,25,11,6,12.5
"37202",1699626,4247,2,"C",25,152,4.5,0.75,2.5
"37203",1691872,4257,100,"A",0,10,6.5,6,17.5
"37204",1691872,4257,100,"C",10,152,4,0.75,3
"37205",99689,4258,100,"A",0,13,15,6.5,20
"37206",99689,4258,100,"C",13,152,5,0.25,4.5
"37207",2228868,4258,100,"A",0,13,15,6.5,20
"37208",2228868,4258,100,"C",13,152,5,0.25,4.5
"37209",1699588,4260,65,"A",0,51,11.5,8,16.5
"37210",1699588,4260,65,"C",51,152,4.5,0.25,5.5
"37211",1699588,4260,34,"A",0,25,13,6,15
"37212",1699588,4260,34,"C1",25,145,4.5,0.75,2.5
"37213",1699588,4260,34,"C2",145,203,14,0.25,5
"37214",1699588,4260,1,"H1",0,203,NA,NA,NA
"37215",1472302,4350,85,"Ap",0,18,31,3,29.6
"37216",1472302,4350,85,"AB",18,33,35,2,28.7
"37217",1472302,4350,85,"Bt",33,102,45,1,28.3
"37218",1472302,4350,85,"BC",102,127,40,0.5,20.4
"37219",1472302,4350,85,"C",127,152,40,0.25,16.2
"37220",1472302,4350,10,"H1",0,28,23,3,13.5
"37221",1472302,4350,10,"H2",28,132,31,1.75,17
"37222",1472302,4350,10,"H3",132,152,36,0.75,19
"37223",1472302,4350,5,"H1",0,20,48,3,26
"37224",1472302,4350,5,"H2",20,81,48,2,25.5
"37225",1472302,4350,5,"H3",81,152,39,1.5,24
"37226",1472302,4350,0,"H1",0,152,NA,NA,NA
"37227",1691095,4350,85,"Ap",0,23,31,3,22.5
"37228",1691095,4350,85,"BA",23,48,34,3,22.5
"37229",1691095,4350,85,"Bt",48,104,42,2,27.5
"37230",1691095,4350,85,"C",104,203,35,1.25,22.5
"37231",1691095,4350,12,"A",0,114,24,5.5,33
"37232",1691095,4350,12,"AC",114,203,28,1.5,33
"37233",1691095,4350,3,"Ap",0,23,34,3,22.5
"37234",1691095,4350,3,"A",23,58,34,3,22.5
"37235",1691095,4350,3,"Bw",58,152,42,1.5,30
"37236",1691095,4350,3,"Bg",152,203,42,0.75,30
"37237",1699163,4351,85,"A1",0,36,6,2,6.7
"37238",1699163,4351,85,"A2",36,58,6,0.25,4.5
"37239",1699163,4351,85,"Cg",58,200,4,0.25,3.1
"37240",1699163,4351,5,"A",0,18,7,2,6
"37241",1699163,4351,5,"Oe",0,5,0,70,98.4
"37242",1699163,4351,5,"A",0,46,6,1.5,6.5
"37243",1699163,4351,5,"A",5,23,14,6,12
"37244",1699163,4351,5,"Cg1",18,64,7,0.75,5.6
"37245",1699163,4351,5,"ACg",23,41,6,0.75,4.9
"37246",1699163,4351,5,"Cg",41,200,2,0.25,1.7
"37247",1699163,4351,5,"AC",46,84,7,1.25,7.2
"37248",1699163,4351,5,"Cg2",64,200,3,0.25,2.4
"37249",1699163,4351,5,"Cg",84,200,3,0.25,2.3
"37250",1691865,4370,98,"A",0,41,7,2,7
"37251",1691865,4370,98,"AC",41,61,7,0.75,5
"37252",1691865,4370,98,"C",61,152,23.5,0.25,16
"37253",1691865,4370,1,"H1",0,203,NA,NA,NA
"37254",1700003,4370,99,"A",0,36,7,2,7
"37255",1700003,4370,99,"Bw",36,81,7,0.75,5
"37256",1700003,4370,99,"2C",81,152,23.5,0.25,16
"37257",1700003,4370,1,"H1",0,203,NA,NA,NA
"37258",1700160,4370,85,"Ap",0,15,5.5,0.75,3.1
"37259",1700160,4370,85,"A",15,25,7,1,7
"37260",1700160,4370,85,"Bw1",25,63,7,0.75,5
"37261",1700160,4370,85,"2Bw2",63,79,30,0.25,16
"37262",1700160,4370,85,"2Bk",79,96,26,0.25,16
"37263",1700160,4370,85,"2C1",96,112,23,0.25,16
"37264",1700160,4370,85,"2C2",112,203,23,0.25,16
"37265",1700160,4370,9,"Akp",0,13,13,2,11.5
"37266",1700160,4370,9,"Ak",13,20,13,2,11.5
"37267",1700160,4370,9,"ACk",20,33,13,1,11
"37268",1700160,4370,9,"Ck",33,53,4,0.75,2.5
"37269",1700160,4370,9,"2Akb",53,96,22,2,8.5
"37270",1700160,4370,9,"2Bkb",96,147,22,0.75,8.5
"37271",1700160,4370,9,"3Cg1",147,196,31,0.25,22.5
"37272",1700160,4370,9,"3Cg2",196,203,34,0.25,22.5
"37273",1700160,4370,3,"A",0,10,3,0.75,3
"37274",1700160,4370,3,"AC",10,20,3,0.25,2.5
"37275",1700160,4370,3,"C1",20,41,3,0.25,2.5
"37276",1700160,4370,3,"C2",41,203,3,0.25,2.5
"37277",1700160,4370,1,"A",0,19,6.5,6,2.5
"37278",1700160,4370,1,"A",0,18,10,6,17.5
"37279",1700160,4370,1,"Akp",0,13,10,6,17.5
"37280",1700160,4370,1,"Ak1",13,25,10,6,17.5
"37281",1700160,4370,1,"AC",18,28,4,2,2.5
"37282",1700160,4370,1,"ACg",19,31,6.5,0.75,2.5
"37283",1700160,4370,1,"Ak2",25,33,4,0.75,2.5
"37284",1700160,4370,1,"Cg1",28,58,4,0.75,2.5
"37285",1700160,4370,1,"Cg1",31,112,4,0.25,2.5
"37286",1700160,4370,1,"Ak3",33,51,13,2.5,11
"37287",1700160,4370,1,"ACk",51,61,13,0.75,11
"37288",1700160,4370,1,"Cg2",58,66,10,0.75,17.5
"37289",1700160,4370,1,"Ck",61,74,13,0.5,11
"37290",1700160,4370,1,"Cg3",66,122,4,0.25,2.5
"37291",1700160,4370,1,"Cg1",74,130,10,0.5,8
"37292",1700160,4370,1,"2Cg2",112,203,32,0.25,33
"37293",1700160,4370,1,"Cg4",122,165,4,0.25,2.5
"37294",1700160,4370,1,"2Cg2",130,203,31,0.5,7.5
"37295",1700160,4370,1,"2Cg5",165,203,47.5,0.25,33
"37296",1709663,4370,99,"A",0,41,7,2,7
"37297",1709663,4370,99,"C",41,53,7,0.75,5
"37298",1709663,4370,99,"2C",53,152,23.5,0.25,16
"37299",1709663,4370,1,"H1",0,203,NA,NA,NA
"37300",2228900,4370,85,"Ap",0,15,5.5,0.75,3.1
"37301",2228900,4370,85,"A",15,25,7,1,7
"37302",2228900,4370,85,"Bw1",25,63,7,0.75,5
"37303",2228900,4370,85,"2Bw2",63,79,30,0.25,16
"37304",2228900,4370,85,"2Bk",79,96,26,0.25,16
"37305",2228900,4370,85,"2C1",96,112,23,0.25,16
"37306",2228900,4370,85,"2C2",112,203,23,0.25,16
"37307",2228900,4370,9,"Akp",0,13,13,2,11.5
"37308",2228900,4370,9,"Ak",13,20,13,2,11.5
"37309",2228900,4370,9,"ACk",20,33,13,1,11
"37310",2228900,4370,9,"Ck",33,53,4,0.75,2.5
"37311",2228900,4370,9,"2Akb",53,96,22,2,8.5
"37312",2228900,4370,9,"2Bkb",96,147,22,0.75,8.5
"37313",2228900,4370,9,"3Cg1",147,196,31,0.25,22.5
"37314",2228900,4370,9,"3Cg2",196,203,34,0.25,22.5
"37315",2228900,4370,3,"A",0,10,3,0.75,3
"37316",2228900,4370,3,"AC",10,20,3,0.25,2.5
"37317",2228900,4370,3,"C1",20,41,3,0.25,2.5
"37318",2228900,4370,3,"C2",41,203,3,0.25,2.5
"37319",2228900,4370,1,"Akp",0,13,10,6,17.5
"37320",2228900,4370,1,"A",0,19,6.5,6,2.5
"37321",2228900,4370,1,"A",0,18,10,6,17.5
"37322",2228900,4370,1,"Ak1",13,25,10,6,17.5
"37323",2228900,4370,1,"AC",18,28,4,2,2.5
"37324",2228900,4370,1,"ACg",19,31,6.5,0.75,2.5
"37325",2228900,4370,1,"Ak2",25,33,4,0.75,2.5
"37326",2228900,4370,1,"Cg1",28,58,4,0.75,2.5
"37327",2228900,4370,1,"Cg1",31,112,4,0.25,2.5
"37328",2228900,4370,1,"Ak3",33,51,13,2.5,11
"37329",2228900,4370,1,"ACk",51,61,13,0.75,11
"37330",2228900,4370,1,"Cg2",58,66,10,0.75,17.5
"37331",2228900,4370,1,"Ck",61,74,13,0.5,11
"37332",2228900,4370,1,"Cg3",66,122,4,0.25,2.5
"37333",2228900,4370,1,"Cg1",74,130,10,0.5,8
"37334",2228900,4370,1,"2Cg2",112,203,32,0.25,33
"37335",2228900,4370,1,"Cg4",122,165,4,0.25,2.5
"37336",2228900,4370,1,"2Cg2",130,203,31,0.5,7.5
"37337",2228900,4370,1,"2Cg5",165,203,47.5,0.25,33
"37338",99726,4372,70,"Ap",0,25,6,2,6
"37339",99726,4372,70,"A",25,38,7,0.75,5
"37340",99726,4372,70,"2C",38,152,30,0.25,16
"37341",99726,4372,30,"H1",0,25,6,2,7.5
"37342",99726,4372,30,"H2",25,48,7,0.75,5
"37343",99726,4372,30,"H3",48,94,25,0.25,18
"37344",99726,4372,30,"H4",94,152,25,0.25,18
"37345",99727,4373,75,"Ap1",0,25,7,2,7
"37346",99727,4373,75,"A2",25,38,7,0.75,5
"37347",99727,4373,75,"2C3",38,152,23.5,0.25,16
"37348",99727,4373,25,"A1",0,25,7,2,8
"37349",99727,4373,25,"A2",25,48,7,0.75,5
"37350",99727,4373,25,"2Bw",48,94,25,0.25,18
"37351",99727,4373,25,"2C",94,152,25,0.25,18
"37352",1699205,4380,100,"H1",0,20,13,6,15
"37353",1699205,4380,100,"H2",20,152,4.5,0.75,2.5
"37354",1700081,4386,100,"A",0,64,11,1.5,10
"37355",1700081,4386,100,"C",64,152,4.5,0.25,3
"37356",1691722,4387,100,"A",0,36,6.5,1.5,7.5
"37357",1691722,4387,100,"C",36,152,4.5,0.25,3
"37358",1382813,4400,90,"Ap",0,20,24,3,20.4
"37359",1382813,4400,90,"A",20,61,26,2.5,21.8
"37360",1382813,4400,90,"AC",61,89,26,1.5,20.6
"37361",1382813,4400,90,"C",89,200,25,0.7,19.3
"37362",1382813,4400,5,"Ap",0,20,24,3,19.6
"37363",1382813,4400,5,"Ap",0,20,24,3,20.4
"37364",1382813,4400,5,"A",20,58,26,2.5,21
"37365",1382813,4400,5,"A",20,36,27,2.5,22.5
"37366",1382813,4400,5,"Bt1",36,99,32,1.5,25.7
"37367",1382813,4400,5,"AC",58,97,26,1.5,20.6
"37368",1382813,4400,5,"C",97,200,25,0.7,19.3
"37369",1382813,4400,5,"Bt2",99,142,33,0.9,25.9
"37370",1382813,4400,5,"C",142,200,30,0.7,23.6
"37371",1382813,4400,0,"A",0,30,33,3,26.7
"37372",1382813,4400,0,"Bt",30,116,44,1,29.6
"37373",1382813,4400,0,"BC",116,132,38,0.5,24.9
"37374",1382813,4400,0,"C",132,200,31,0.3,20.6
"37375",1472303,4400,90,"Ap",0,20,24,3,20.4
"37376",1472303,4400,90,"A",20,61,26,2.5,21.8
"37377",1472303,4400,90,"AC",61,89,26,1.5,20.6
"37378",1472303,4400,90,"C",89,200,25,0.7,19.3
"37379",1472303,4400,5,"Ap",0,20,24,3,19.6
"37380",1472303,4400,5,"Ap",0,20,24,3,20.4
"37381",1472303,4400,5,"A",20,58,26,2.5,21
"37382",1472303,4400,5,"A",20,36,27,2.5,22.5
"37383",1472303,4400,5,"Bt1",36,99,32,1.5,25.7
"37384",1472303,4400,5,"AC",58,97,26,1.5,20.6
"37385",1472303,4400,5,"C",97,200,25,0.7,19.3
"37386",1472303,4400,5,"Bt2",99,142,33,0.9,25.9
"37387",1472303,4400,5,"C",142,200,30,0.7,23.6
"37388",1472303,4400,0,"A",0,30,33,3,26.7
"37389",1472303,4400,0,"Bt",30,116,44,1,29.6
"37390",1472303,4400,0,"BC",116,132,38,0.5,24.9
"37391",1472303,4400,0,"C",132,200,31,0.3,20.6
"37392",1700115,4461,85,"Akp",0,13,10,6,17.5
"37393",1700115,4461,85,"Ak1",13,25,10,6,17.5
"37394",1700115,4461,85,"Ak2",25,33,4,0.75,2.5
"37395",1700115,4461,85,"Ak3",33,51,13,2.5,11
"37396",1700115,4461,85,"ACk",51,61,13,0.75,11
"37397",1700115,4461,85,"Ck",61,74,13,0.5,11
"37398",1700115,4461,85,"Cg1",74,130,10,0.5,8
"37399",1700115,4461,85,"2Cg2",130,203,31,0.5,7.5
"37400",1700115,4461,10,"Akp",0,13,13,2,11.5
"37401",1700115,4461,10,"Ak",13,20,13,2,11.5
"37402",1700115,4461,10,"ACk",20,33,13,1,11
"37403",1700115,4461,10,"Ck",33,53,4,0.75,2.5
"37404",1700115,4461,10,"2Akb",53,96,22,2,8.5
"37405",1700115,4461,10,"2Bkb",96,147,22,0.75,8.5
"37406",1700115,4461,10,"3Cgb1",147,196,31,0.25,22.5
"37407",1700115,4461,10,"3Cgb2",196,203,34,0.25,22.5
"37408",1700115,4461,3,"Ak1",0,18,24,4.5,16.5
"37409",1700115,4461,3,"Ak2",18,25,24,4.5,16.5
"37410",1700115,4461,3,"Ak3",25,38,24,4.5,16.5
"37411",1700115,4461,3,"Bkg1",38,76,28.5,0.75,22.5
"37412",1700115,4461,3,"Bkg2",76,132,28.5,0.75,22.5
"37413",1700115,4461,3,"Cg1",132,170,28.5,0.25,22.5
"37414",1700115,4461,3,"2Cg2",170,203,3.5,0.25,5
"37415",1700115,4461,2,"Ap",0,15,5.5,0.75,3.1
"37416",1700115,4461,2,"A2",15,25,7,1,7
"37417",1700115,4461,2,"Bw1",25,63,7,0.75,5
"37418",1700115,4461,2,"2Bw2",63,79,30,0.25,16
"37419",1700115,4461,2,"2Bk",79,96,26,0.25,16
"37420",1700115,4461,2,"2C1",96,112,23,0.25,16
"37421",1700115,4461,2,"2C2",112,203,23,0.25,16
"37422",1699210,4467,100,"H1",0,36,0,29,55
"37423",1699210,4467,100,"H2",36,132,0,29,55
"37424",1699210,4467,100,"H3",132,152,0,29,55
"37425",1699161,4485,100,"H1",0,38,6.5,1.5,7.5
"37426",1699161,4485,100,"H2",38,152,4.5,0.25,3
"37427",1699584,4485,100,"A",0,48,6.5,1.5,7.5
"37428",1699584,4485,100,"C2",48,152,4.5,0.25,3
"37429",2228810,4485,100,"H1",0,38,6.5,1.5,7.5
"37430",2228810,4485,100,"H2",38,152,4.5,0.25,3
"37431",1699162,4504,60,"H1",0,38,6.5,1.5,7.5
"37432",1699162,4504,60,"H2",38,152,4.5,0.25,3
"37433",1699162,4504,39,"H1",0,15,6,0.75,5
"37434",1699162,4504,39,"H2",15,152,4,0.25,3
"37435",1699162,4504,1,"H1",0,203,NA,NA,NA
"37436",1700025,4507,60,"A",0,28,6.5,1.5,7.5
"37437",1700025,4507,60,"C",28,152,4.5,0.25,3
"37438",1700025,4507,40,"A",0,13,6,0.75,5
"37439",1700025,4507,40,"AC",13,76,6,0.25,4.5
"37440",1700025,4507,40,"C",76,152,3,0.25,2.5
"37441",1454659,4525,90,"A",0,20,32,4,26.8
"37442",1454659,4525,90,"Bt1",20,40,45,3,36
"37443",1454659,4525,90,"Bt2",40,66,46,0.9,35
"37444",1454659,4525,90,"2Btk",66,85,48,0.7,36
"37445",1454659,4525,90,"2BCk",85,99,38,0.7,29.2
"37446",1454659,4525,90,"2Cr",99,124,NA,NA,NA
"37447",1454659,4525,2,"A",0,15,35,3,27.8
"37448",1454659,4525,2,"R",0,200,NA,NA,NA
"37449",1454659,4525,2,"A",0,20,30,6,24.1
"37450",1454659,4525,2,"A1",0,15,28,2,22.6
"37451",1454659,4525,2,"A1",0,13,35,4,28.1
"37452",1454659,4525,2,"A2",13,18,37,3.5,29.4
"37453",1454659,4525,2,"BA",15,25,38,2.5,29.7
"37454",1454659,4525,2,"A2",15,25,35,2,27.4
"37455",1454659,4525,2,"R",18,200,NA,NA,NA
"37456",1454659,4525,2,"AC",20,33,28,3,20.4
"37457",1454659,4525,2,"Bt1",25,35,46,1.2,34.1
"37458",1454659,4525,2,"Bt1",25,35,44,1,32.7
"37459",1454659,4525,2,"C",33,41,29,0.75,17.1
"37460",1454659,4525,2,"Bt2",35,105,39,0.5,28.8
"37461",1454659,4525,2,"Bt2",35,115,40,0.5,29.4
"37462",1454659,4525,2,"Cr",41,100,NA,NA,NA
"37463",1454659,4525,2,"BC",105,135,36,0.2,26.1
"37464",1454659,4525,2,"BC",115,140,38,0.2,27.3
"37465",1454659,4525,2,"C",135,200,33,0.2,24.2
"37466",1454659,4525,2,"C",140,200,34,0,22.9
"37467",1454659,4525,0,"A",0,30,33,3,26.7
"37468",1454659,4525,0,"Bt",30,116,44,1,29.6
"37469",1454659,4525,0,"BC",116,132,38,0.5,24.9
"37470",1454659,4525,0,"C",132,200,31,0.3,20.6
"37471",1454885,4525,90,"A",0,20,32,4,26.8
"37472",1454885,4525,90,"Bt1",20,40,45,3,36
"37473",1454885,4525,90,"Bt2",40,66,46,0.9,35
"37474",1454885,4525,90,"2Btk",66,85,48,0.7,36
"37475",1454885,4525,90,"2BCk",85,99,38,0.7,29.2
"37476",1454885,4525,90,"2Cr",99,124,NA,NA,NA
"37477",1454885,4525,2,"A",0,15,35,3,27.8
"37478",1454885,4525,2,"R",0,200,NA,NA,NA
"37479",1454885,4525,2,"A",0,20,30,6,24.1
"37480",1454885,4525,2,"A1",0,15,28,2,22.6
"37481",1454885,4525,2,"A1",0,13,35,4,28.1
"37482",1454885,4525,2,"A2",13,18,37,3.5,29.4
"37483",1454885,4525,2,"BA",15,25,38,2.5,29.7
"37484",1454885,4525,2,"A2",15,25,35,2,27.4
"37485",1454885,4525,2,"R",18,200,NA,NA,NA
"37486",1454885,4525,2,"AC",20,33,28,3,20.4
"37487",1454885,4525,2,"Bt1",25,35,46,1.2,34.1
"37488",1454885,4525,2,"Bt1",25,35,44,1,32.7
"37489",1454885,4525,2,"C",33,41,29,0.75,17.1
"37490",1454885,4525,2,"Bt2",35,105,39,0.5,28.8
"37491",1454885,4525,2,"Bt2",35,115,40,0.5,29.4
"37492",1454885,4525,2,"Cr",41,100,NA,NA,NA
"37493",1454885,4525,2,"BC",105,135,36,0.2,26.1
"37494",1454885,4525,2,"BC",115,140,38,0.2,27.3
"37495",1454885,4525,2,"C",135,200,33,0.2,24.2
"37496",1454885,4525,2,"C",140,200,34,0,22.9
"37497",1454885,4525,0,"A",0,30,33,3,26.7
"37498",1454885,4525,0,"Bt",30,116,44,1,29.6
"37499",1454885,4525,0,"BC",116,132,38,0.5,24.9
"37500",1454885,4525,0,"C",132,200,31,0.3,20.6
"37501",1472304,4525,90,"A",0,20,32,4,26.8
"37502",1472304,4525,90,"Bt1",20,40,45,3,36
"37503",1472304,4525,90,"Bt2",40,66,46,0.9,35
"37504",1472304,4525,90,"2Btk",66,85,48,0.7,36
"37505",1472304,4525,90,"2BCk",85,99,38,0.7,29.2
"37506",1472304,4525,90,"2Cr",99,124,NA,NA,NA
